,Train Loss,Val Loss,Val Acc
81,0.1624550723284484,0.1689297319576145,0.8314
82,0.16231974245607844,0.16658421564847228,0.8331
83,0.16112801215052597,0.1672308553010227,0.8334
84,0.1595825912207366,0.1673195642605424,0.8334
85,0.16086305077373983,0.16635024219751357,0.8335
86,0.16179774780571446,0.1676121604442597,0.8329
87,0.15843696811795224,0.17022470958530897,0.8298
88,0.15892439132183792,0.16618753664195537,0.8341
89,0.15915113286674018,0.1705794581770897,0.8297
90,0.15784637625515469,0.1692474133521319,0.8307
91,0.15643565509468288,0.1689766281098127,0.8315
92,0.1572940174341202,0.1679203663766383,0.8322
93,0.15565998744219542,0.16666629951447248,0.8337
94,0.15524947920441629,0.1681274320185184,0.8321
95,0.1590139028280973,0.1674404854327441,0.833
96,0.15523734115064136,0.16685119025409223,0.8328
97,0.15525444221496587,0.1665909089148045,0.8343
98,0.15478864105790857,0.16737844955176115,0.8327
99,0.15498743674159066,0.16630773499608031,0.8337
100,0.15513301751762637,0.16582893434911958,0.8343
101,0.15608520679175844,0.16673846077173948,0.8334
102,0.1546074600070715,0.16629876390099527,0.8338
103,0.1551156560480595,0.16594786070287232,0.8338
104,0.1531157752126457,0.1655299508571624,0.8349
105,0.15397319705784313,0.1655362351983785,0.8353
106,0.1543513694107535,0.16424932278692714,0.8362
107,0.1541816138476133,0.16595763646066186,0.8344
108,0.1528277966752647,0.16442019190639262,0.835
109,0.15255763492733249,0.16556572213768958,0.8353
110,0.15203570961207155,0.1655683055520058,0.8343
111,0.15478443789482105,0.16458644475787879,0.8359
112,0.154601283967495,0.16446367759257555,0.836
113,0.15280359242856514,0.16540720235556372,0.8345
114,0.15431724366545674,0.16490602523088466,0.8352
115,0.15161663526296612,0.1652693571895361,0.8349
116,0.15319618499279014,0.1659559874236584,0.8345
117,0.15245815367996698,0.1626422588899731,0.8385
118,0.15069139062613235,0.16490195803344254,0.836
119,0.15090634334087363,0.16409481778740884,0.8364
120,0.1514156237095595,0.16410922568291428,0.8358
121,0.15365899620205153,0.16324527826160187,0.8368
122,0.15371697869896883,0.16394988417625433,0.8357
123,0.15204616292566084,0.1629746435582638,0.8372
124,0.15207588786631818,0.16312403075397017,0.8368
125,0.1530160579755902,0.16262256614863868,0.8384
126,0.15263404731452476,0.165065992847085,0.8346
127,0.15175142900645724,0.1630317549034954,0.8374
128,0.15113265115022664,0.16409240081906323,0.8361
129,0.15163562072068437,0.1650641886144876,0.8353
130,0.15260517913103108,0.16457108393311498,0.8359
131,0.15155376024544243,0.1636267094686627,0.837
132,0.15150845366716367,0.16267424408346412,0.8378
133,0.1531450624018906,0.163201379030943,0.8369
134,0.15255100826919063,0.16515271261334413,0.8354
135,0.15093852898478516,0.16304165061563253,0.8364
136,0.15273072130978113,0.1633419345319271,0.8369
137,0.1509942547231911,0.16273689702153207,0.8378
138,0.15241567022353397,0.16259492445737125,0.8376
139,0.1532559623643755,0.16351423908025026,0.8362
140,0.1493502665758133,0.16409561313688759,0.8361
141,0.15157843974977722,0.16412883445620532,0.8361
142,0.15211114668101078,0.1626629800349474,0.8376
143,0.15059017945080988,0.16369811169803136,0.8365
144,0.15261448435485367,0.16318075980991129,0.8371
145,0.15096889576315875,0.164487009420991,0.8356
146,0.1497519774436949,0.16293612882494926,0.8375
147,0.1493579743131994,0.16412997514009475,0.8361
148,0.1523256512880325,0.16414567034691577,0.8366
149,0.15189136293530467,0.16403176281601192,0.8358
