cuda: True
Files already downloaded and verified
Files already downloaded and verified
2000
Epoch: 3406 Val Acc: 0.561
Epoch 3407 Train Loss: 18.71510941327142
Epoch: 3407 True Loss: 93.11636291444302
Epoch: 3407 Val Acc: 0.5565
Epoch 3408 Train Loss: 18.56003294727998
Epoch: 3408 True Loss: 92.56889866292477
Epoch: 3408 Val Acc: 0.5625
Epoch 3409 Train Loss: 18.44070596214442
Epoch: 3409 True Loss: 93.26209972798824
Epoch: 3409 Val Acc: 0.5415
Epoch 3410 Train Loss: 18.59105634363368
Epoch: 3410 True Loss: 92.50951202958822
Epoch: 3410 Val Acc: 0.5655
Epoch 3411 Train Loss: 17.94664183560235
Epoch: 3411 True Loss: 92.8762516155839
Epoch: 3411 Val Acc: 0.5485
Epoch 3412 Train Loss: 17.17236804915592
Epoch: 3412 True Loss: 92.27292381972075
Epoch: 3412 Val Acc: 0.5535
Epoch 3413 Train Loss: 17.880388539699197
Epoch: 3413 True Loss: 92.42651924490929
Epoch: 3413 Val Acc: 0.5525
Epoch 3414 Train Loss: 17.807798791363894
Epoch: 3414 True Loss: 92.01089219003916
Epoch: 3414 Val Acc: 0.5525
Epoch 3415 Train Loss: 17.773333554141573
Epoch: 3415 True Loss: 91.77820283174515
Epoch: 3415 Val Acc: 0.564
Epoch 3416 Train Loss: 17.7010438622965
Epoch: 3416 True Loss: 92.12174406647682
Epoch: 3416 Val Acc: 0.544
Epoch 3417 Train Loss: 18.01505320868455
Epoch: 3417 True Loss: 91.90167709439993
Epoch: 3417 Val Acc: 0.5475
Epoch 3418 Train Loss: 17.278537795922603
Epoch: 3418 True Loss: 91.19234903156757
Epoch: 3418 Val Acc: 0.5545
Epoch 3419 Train Loss: 17.646735325834015
Epoch: 3419 True Loss: 92.2858975827694
Epoch: 3419 Val Acc: 0.5545
Epoch 3420 Train Loss: 17.703645135086845
Epoch: 3420 True Loss: 92.18681284040213
Epoch: 3420 Val Acc: 0.558
Epoch 3421 Train Loss: 17.402730557965697
Epoch: 3421 True Loss: 92.13153990358114
Epoch: 3421 Val Acc: 0.551
Epoch 3422 Train Loss: 17.709401681262534
Epoch: 3422 True Loss: 92.71869420260191
Epoch: 3422 Val Acc: 0.5395
Epoch 3423 Train Loss: 18.45351697431761
Epoch: 3423 True Loss: 92.10190773755312
Epoch: 3423 Val Acc: 0.551
Epoch 3424 Train Loss: 18.09961795050185
Epoch: 3424 True Loss: 92.0966012403369
Epoch: 3424 Val Acc: 0.5465
Epoch 3425 Train Loss: 17.792250528247678
Epoch: 3425 True Loss: 92.93376852571964
Epoch: 3425 Val Acc: 0.5395
Epoch 3426 Train Loss: 17.625977545336355
Epoch: 3426 True Loss: 92.53512027859688
Epoch: 3426 Val Acc: 0.554
Epoch 3427 Train Loss: 17.441902270598803
Epoch: 3427 True Loss: 92.6071292385459
Epoch: 3427 Val Acc: 0.545
Epoch 3428 Train Loss: 18.305076576769352
Epoch: 3428 True Loss: 92.17473489791155
Epoch: 3428 Val Acc: 0.5535
Epoch 3429 Train Loss: 18.027003546289052
Epoch: 3429 True Loss: 92.46326939761639
Epoch: 3429 Val Acc: 0.5565
Epoch 3430 Train Loss: 18.681669348545256
Epoch: 3430 True Loss: 92.43172073364258
Epoch: 3430 Val Acc: 0.5615
Epoch 3431 Train Loss: 18.10048954038939
Epoch: 3431 True Loss: 92.67758081108332
Epoch: 3431 Val Acc: 0.5545
Epoch 3432 Train Loss: 18.680414243252017
Epoch: 3432 True Loss: 92.42587921768427
Epoch: 3432 Val Acc: 0.558
Epoch 3433 Train Loss: 18.414311298780376
Epoch: 3433 True Loss: 93.04099513590336
Epoch: 3433 Val Acc: 0.548
Epoch 3434 Train Loss: 17.99059353978373
Epoch: 3434 True Loss: 92.08138885349035
Epoch: 3434 Val Acc: 0.559
Epoch 3435 Train Loss: 17.87031572070555
Epoch: 3435 True Loss: 91.96072046458721
Epoch: 3435 Val Acc: 0.5625
Epoch 3436 Train Loss: 17.743048145712237
Epoch: 3436 True Loss: 92.15545424073935
Epoch: 3436 Val Acc: 0.553
Epoch 3437 Train Loss: 18.284868665694376
Epoch: 3437 True Loss: 92.67917890846729
Epoch: 3437 Val Acc: 0.5545
Epoch 3438 Train Loss: 18.188960356928874
Epoch: 3438 True Loss: 92.37732366472483
Epoch: 3438 Val Acc: 0.5545
Epoch 3439 Train Loss: 18.2778354100883
Epoch: 3439 True Loss: 92.16259922087193
Epoch: 3439 Val Acc: 0.5535
Epoch 3440 Train Loss: 18.096551598704536
Epoch: 3440 True Loss: 92.71610562503338
Epoch: 3440 Val Acc: 0.5375
Epoch 3441 Train Loss: 17.74401866894914
Epoch: 3441 True Loss: 92.79925268888474
Epoch: 3441 Val Acc: 0.5485
Epoch 3442 Train Loss: 18.228672220837325
Epoch: 3442 True Loss: 92.33152501285076
Epoch: 3442 Val Acc: 0.5505
Epoch 3443 Train Loss: 17.812330633838428
Epoch: 3443 True Loss: 92.84430192410946
Epoch: 3443 Val Acc: 0.552
Epoch 3444 Train Loss: 17.469912267566542
Epoch: 3444 True Loss: 92.24872848391533
Epoch: 3444 Val Acc: 0.5605
Epoch 3445 Train Loss: 17.861630463783513
Epoch: 3445 True Loss: 92.97379925101995
Epoch: 3445 Val Acc: 0.563
Epoch 3446 Train Loss: 19.17569606131292
Epoch: 3446 True Loss: 93.42514051496983
Epoch: 3446 Val Acc: 0.558
Epoch 3447 Train Loss: 18.9534744512639
Epoch: 3447 True Loss: 92.58759380877018
Epoch: 3447 Val Acc: 0.558
Epoch 3448 Train Loss: 17.643421343454975
Epoch: 3448 True Loss: 91.96311744302511
Epoch: 3448 Val Acc: 0.557
Epoch 3449 Train Loss: 18.421065503556747
Epoch: 3449 True Loss: 92.25423396378756
Epoch: 3449 Val Acc: 0.566
Epoch 3450 Train Loss: 17.81267487144214
Epoch: 3450 True Loss: 92.41942729055882
Epoch: 3450 Val Acc: 0.5465
Epoch 3451 Train Loss: 17.9118935756851
Epoch: 3451 True Loss: 92.08168680220842
Epoch: 3451 Val Acc: 0.551
Epoch 3452 Train Loss: 17.554829215063364
Epoch: 3452 True Loss: 92.54259723424911
Epoch: 3452 Val Acc: 0.5415
Epoch 3453 Train Loss: 17.630490158408065
Epoch: 3453 True Loss: 92.75814051181078
Epoch: 3453 Val Acc: 0.5515
Epoch 3454 Train Loss: 18.168453789214254
Epoch: 3454 True Loss: 92.54456184059381
Epoch: 3454 Val Acc: 0.552
Epoch 3455 Train Loss: 17.992440779256867
Epoch: 3455 True Loss: 92.73759423941374
Epoch: 3455 Val Acc: 0.559
Epoch 3456 Train Loss: 18.285032584084547
Epoch: 3456 True Loss: 93.0956564322114
Epoch: 3456 Val Acc: 0.5485
Epoch 3457 Train Loss: 17.759416500339285
Epoch: 3457 True Loss: 92.35067243874073
Epoch: 3457 Val Acc: 0.552
Epoch 3458 Train Loss: 18.214462794130668
Epoch: 3458 True Loss: 92.42809645831585
Epoch: 3458 Val Acc: 0.55
Epoch 3459 Train Loss: 18.164407977455994
Epoch: 3459 True Loss: 93.16506539285183
Epoch: 3459 Val Acc: 0.544
Epoch 3460 Train Loss: 18.897216200944968
Epoch: 3460 True Loss: 92.42230328172445
Epoch: 3460 Val Acc: 0.5475
Epoch 3461 Train Loss: 17.864157467658515
Epoch: 3461 True Loss: 92.71453339606524
Epoch: 3461 Val Acc: 0.5555
Epoch 3462 Train Loss: 17.98263430740917
Epoch: 3462 True Loss: 92.52026025950909
Epoch: 3462 Val Acc: 0.551
Epoch 3463 Train Loss: 18.205692578165326
Epoch: 3463 True Loss: 92.2277799397707
Epoch: 3463 Val Acc: 0.548
Epoch 3464 Train Loss: 17.009022772981552
Epoch: 3464 True Loss: 92.02875255048275
Epoch: 3464 Val Acc: 0.5575
Epoch 3465 Train Loss: 17.54660577235336
Epoch: 3465 True Loss: 92.13641640543938
Epoch: 3465 Val Acc: 0.5645
Epoch 3466 Train Loss: 18.0053236020467
Epoch: 3466 True Loss: 92.11591286212206
Epoch: 3466 Val Acc: 0.5525
Epoch 3467 Train Loss: 17.461258233961416
Epoch: 3467 True Loss: 91.8573697283864
Epoch: 3467 Val Acc: 0.5545
Epoch 3468 Train Loss: 17.451355183657142
Epoch: 3468 True Loss: 92.46366517990828
Epoch: 3468 Val Acc: 0.5505
Epoch 3469 Train Loss: 17.44283390601049
Epoch: 3469 True Loss: 92.64430909603834
Epoch: 3469 Val Acc: 0.5475
Epoch 3470 Train Loss: 17.83504854736384
Epoch: 3470 True Loss: 92.05232401937246
Epoch: 3470 Val Acc: 0.553
Epoch 3471 Train Loss: 18.787757796104415
Epoch: 3471 True Loss: 92.32716380804777
Epoch: 3471 Val Acc: 0.5605
Epoch 3472 Train Loss: 18.000033483389416
Epoch: 3472 True Loss: 92.16261507570744
Epoch: 3472 Val Acc: 0.539
Epoch 3473 Train Loss: 17.293074279034045
Epoch: 3473 True Loss: 92.23842350393534
Epoch: 3473 Val Acc: 0.547
Epoch 3474 Train Loss: 17.637570238279295
Epoch: 3474 True Loss: 92.23659575730562
Epoch: 3474 Val Acc: 0.5595
Epoch 3475 Train Loss: 17.458904497209005
Epoch: 3475 True Loss: 92.19603780657053
Epoch: 3475 Val Acc: 0.546
Epoch 3476 Train Loss: 17.15007441295893
Epoch: 3476 True Loss: 92.21569611877203
Epoch: 3476 Val Acc: 0.5615
Epoch 3477 Train Loss: 17.614571403028094
Epoch: 3477 True Loss: 91.56060012429953
Epoch: 3477 Val Acc: 0.5585
Epoch 3478 Train Loss: 17.736769611336058
Epoch: 3478 True Loss: 92.15864948928356
Epoch: 3478 Val Acc: 0.556
Epoch 3479 Train Loss: 17.54927942545328
Epoch: 3479 True Loss: 92.13301064819098
Epoch: 3479 Val Acc: 0.561
Epoch 3480 Train Loss: 18.57266726512171
Epoch: 3480 True Loss: 91.85113467276096
Epoch: 3480 Val Acc: 0.5505
Epoch 3481 Train Loss: 17.2720142682374
Epoch: 3481 True Loss: 91.97231540828943
Epoch: 3481 Val Acc: 0.5545
Epoch 3482 Train Loss: 17.534790056874044
Epoch: 3482 True Loss: 92.53204613178968
Epoch: 3482 Val Acc: 0.5485
Epoch 3483 Train Loss: 18.255321967953932
Epoch: 3483 True Loss: 91.79487608373165
Epoch: 3483 Val Acc: 0.552
Epoch 3484 Train Loss: 17.898980506695807
Epoch: 3484 True Loss: 91.49446243792772
Epoch: 3484 Val Acc: 0.555
Epoch 3485 Train Loss: 17.6355221743288
Epoch: 3485 True Loss: 91.82649341970682
Epoch: 3485 Val Acc: 0.5665
Epoch 3486 Train Loss: 17.48622075363528
Epoch: 3486 True Loss: 92.5455622524023
Epoch: 3486 Val Acc: 0.564
Epoch 3487 Train Loss: 18.15827568800887
Epoch: 3487 True Loss: 91.57317897677422
Epoch: 3487 Val Acc: 0.56
Epoch 3488 Train Loss: 17.626109647055273
Epoch: 3488 True Loss: 92.82648668438196
Epoch: 3488 Val Acc: 0.5495
Epoch 3489 Train Loss: 17.579304576225695
Epoch: 3489 True Loss: 92.14886423200369
Epoch: 3489 Val Acc: 0.561
Epoch 3490 Train Loss: 17.655985944758868
Epoch: 3490 True Loss: 93.22078093886375
Epoch: 3490 Val Acc: 0.552
Epoch 3491 Train Loss: 18.164810111687984
Epoch: 3491 True Loss: 92.26508995890617
Epoch: 3491 Val Acc: 0.549
Epoch 3492 Train Loss: 17.385999410180375
Epoch: 3492 True Loss: 92.41691443324089
Epoch: 3492 Val Acc: 0.565
Epoch 3493 Train Loss: 16.804290445230436
Epoch: 3493 True Loss: 91.57458084821701
Epoch: 3493 Val Acc: 0.568
Epoch 3494 Train Loss: 17.263057141157333
Epoch: 3494 True Loss: 92.37339094281197
Epoch: 3494 Val Acc: 0.561
Epoch 3495 Train Loss: 17.36248160424293
Epoch: 3495 True Loss: 91.93699526786804
Epoch: 3495 Val Acc: 0.5585
Epoch 3496 Train Loss: 17.12255990608537
Epoch: 3496 True Loss: 92.36656704545021
Epoch: 3496 Val Acc: 0.554
Epoch 3497 Train Loss: 17.527475110226078
Epoch: 3497 True Loss: 91.97253701090813
Epoch: 3497 Val Acc: 0.554
Epoch 3498 Train Loss: 17.44733041971631
Epoch: 3498 True Loss: 92.11618234217167
Epoch: 3498 Val Acc: 0.5635
Epoch 3499 Train Loss: 17.388319113015314
Epoch: 3499 True Loss: 91.79336584359407
Epoch: 3499 Val Acc: 0.5615
Epoch 3500 Train Loss: 17.384184032518533
Epoch: 3500 True Loss: 92.55762841552496
Epoch: 3500 Val Acc: 0.5525
Epoch 3501 Train Loss: 17.557638469996164
Epoch: 3501 True Loss: 91.42549154907465
Epoch: 3501 Val Acc: 0.5595
Epoch 3502 Train Loss: 17.854311237912043
Epoch: 3502 True Loss: 91.80336444079876
Epoch: 3502 Val Acc: 0.5545
Epoch 3503 Train Loss: 17.509743343864102
Epoch: 3503 True Loss: 92.5738625600934
Epoch: 3503 Val Acc: 0.551
Epoch 3504 Train Loss: 16.684872699333937
Epoch: 3504 True Loss: 91.65460465848446
Epoch: 3504 Val Acc: 0.5545
Epoch 3505 Train Loss: 16.805805459007388
Epoch: 3505 True Loss: 91.92734973877668
Epoch: 3505 Val Acc: 0.5485
Epoch 3506 Train Loss: 17.476209116488462
Epoch: 3506 True Loss: 91.87266689538956
Epoch: 3506 Val Acc: 0.551
Epoch 3507 Train Loss: 17.260770688662888
Epoch: 3507 True Loss: 91.83345963060856
Epoch: 3507 Val Acc: 0.5485
Epoch 3508 Train Loss: 17.672839578590356
Epoch: 3508 True Loss: 92.18891230225563
Epoch: 3508 Val Acc: 0.561
Epoch 3509 Train Loss: 18.073801709135296
Epoch: 3509 True Loss: 91.89504118263721
Epoch: 3509 Val Acc: 0.5645
Epoch 3510 Train Loss: 17.861178308186936
Epoch: 3510 True Loss: 91.67402258515358
Epoch: 3510 Val Acc: 0.552
Epoch 3511 Train Loss: 17.400403683335753
Epoch: 3511 True Loss: 92.07674076408148
Epoch: 3511 Val Acc: 0.547
Epoch 3512 Train Loss: 17.408786446845625
Epoch: 3512 True Loss: 92.76246275752783
Epoch: 3512 Val Acc: 0.553
Epoch 3513 Train Loss: 17.508906599716283
Epoch: 3513 True Loss: 92.23112101852894
Epoch: 3513 Val Acc: 0.558
Epoch 3514 Train Loss: 17.646898936945945
Epoch: 3514 True Loss: 92.09334418922663
Epoch: 3514 Val Acc: 0.5495
Epoch 3515 Train Loss: 16.984709227763233
Epoch: 3515 True Loss: 93.30408972501755
Epoch: 3515 Val Acc: 0.5525
Epoch 3516 Train Loss: 17.464942414822872
Epoch: 3516 True Loss: 92.28030077368021
Epoch: 3516 Val Acc: 0.55
Epoch 3517 Train Loss: 17.57323803244799
Epoch: 3517 True Loss: 91.98877465724945
Epoch: 3517 Val Acc: 0.559
Epoch 3518 Train Loss: 17.769656041404232
Epoch: 3518 True Loss: 91.94811972975731
Epoch: 3518 Val Acc: 0.562
Epoch 3519 Train Loss: 18.247849663879606
Epoch: 3519 True Loss: 92.59362205117941
Epoch: 3519 Val Acc: 0.547
Epoch 3520 Train Loss: 17.251322190226347
Epoch: 3520 True Loss: 91.96615292131901
Epoch: 3520 Val Acc: 0.5575
Epoch 3521 Train Loss: 16.818048732035095
Epoch: 3521 True Loss: 91.91460138559341
Epoch: 3521 Val Acc: 0.561
Epoch 3522 Train Loss: 17.258475056660245
Epoch: 3522 True Loss: 91.54048180580139
Epoch: 3522 Val Acc: 0.5515
Epoch 3523 Train Loss: 17.21279563283315
Epoch: 3523 True Loss: 91.82619641721249
Epoch: 3523 Val Acc: 0.5635
Epoch 3524 Train Loss: 17.624946024589008
Epoch: 3524 True Loss: 91.60638678073883
Epoch: 3524 Val Acc: 0.5575
Epoch 3525 Train Loss: 17.15574782033218
Epoch: 3525 True Loss: 91.8309361487627
Epoch: 3525 Val Acc: 0.5575
Epoch 3526 Train Loss: 16.815302022732794
Epoch: 3526 True Loss: 91.54584154486656
Epoch: 3526 Val Acc: 0.5655
Epoch 3527 Train Loss: 17.358352394774556
Epoch: 3527 True Loss: 92.41503119468689
Epoch: 3527 Val Acc: 0.553
Epoch 3528 Train Loss: 16.983259902655846
Epoch: 3528 True Loss: 92.09025081247091
Epoch: 3528 Val Acc: 0.5485
Epoch 3529 Train Loss: 17.1331118241651
Epoch: 3529 True Loss: 91.91785658150911
Epoch: 3529 Val Acc: 0.5405
Epoch 3530 Train Loss: 17.35660348541569
Epoch: 3530 True Loss: 92.20655497908592
Epoch: 3530 Val Acc: 0.5625
Epoch 3531 Train Loss: 17.169635250698775
Epoch: 3531 True Loss: 91.79826552420855
Epoch: 3531 Val Acc: 0.558
Epoch 3532 Train Loss: 16.658305319026113
Epoch: 3532 True Loss: 91.92869224399328
Epoch: 3532 Val Acc: 0.5535
Epoch 3533 Train Loss: 16.893672419770155
Epoch: 3533 True Loss: 92.36868140846491
Epoch: 3533 Val Acc: 0.545
Epoch 3534 Train Loss: 16.85472147996188
Epoch: 3534 True Loss: 91.43386583030224
Epoch: 3534 Val Acc: 0.554
Epoch 3535 Train Loss: 17.424544538807822
Epoch: 3535 True Loss: 91.62639693915844
Epoch: 3535 Val Acc: 0.5575
Epoch 3536 Train Loss: 17.58187046047533
Epoch: 3536 True Loss: 92.16683358699083
Epoch: 3536 Val Acc: 0.5495
Epoch 3537 Train Loss: 17.09146227070596
Epoch: 3537 True Loss: 92.08958061039448
Epoch: 3537 Val Acc: 0.55
Epoch 3538 Train Loss: 17.46574145554041
Epoch: 3538 True Loss: 91.70907211303711
Epoch: 3538 Val Acc: 0.55
Epoch 3539 Train Loss: 17.43009669065941
Epoch: 3539 True Loss: 91.61527505517006
Epoch: 3539 Val Acc: 0.56
Epoch 3540 Train Loss: 17.74420608159562
Epoch: 3540 True Loss: 91.7647056132555
Epoch: 3540 Val Acc: 0.556
Epoch 3541 Train Loss: 17.700174026656896
Epoch: 3541 True Loss: 92.4772369414568
Epoch: 3541 Val Acc: 0.5545
Epoch 3542 Train Loss: 17.8886218520056
Epoch: 3542 True Loss: 92.42216672003269
Epoch: 3542 Val Acc: 0.553
Epoch 3543 Train Loss: 17.3434480055148
Epoch: 3543 True Loss: 91.63412110507488
Epoch: 3543 Val Acc: 0.5635
Epoch 3544 Train Loss: 17.736550941655878
Epoch: 3544 True Loss: 91.93158630281687
Epoch: 3544 Val Acc: 0.5565
Epoch 3545 Train Loss: 17.557348065354745
Epoch: 3545 True Loss: 92.92097225040197
Epoch: 3545 Val Acc: 0.554
Epoch 3546 Train Loss: 17.54850706702564
Epoch: 3546 True Loss: 92.04953788220882
Epoch: 3546 Val Acc: 0.5545
Epoch 3547 Train Loss: 16.809279513545334
Epoch: 3547 True Loss: 92.73427204042673
Epoch: 3547 Val Acc: 0.5465
Epoch 3548 Train Loss: 18.068328942768858
Epoch: 3548 True Loss: 91.79844263195992
Epoch: 3548 Val Acc: 0.5625
Epoch 3549 Train Loss: 17.317841362731997
Epoch: 3549 True Loss: 91.73453925549984
Epoch: 3549 Val Acc: 0.553
Epoch 3550 Train Loss: 17.47125083312858
Epoch: 3550 True Loss: 93.16669544577599
Epoch: 3550 Val Acc: 0.543
Epoch 3551 Train Loss: 17.964656849915627
Epoch: 3551 True Loss: 92.13671314716339
Epoch: 3551 Val Acc: 0.551
Epoch 3552 Train Loss: 17.682188120044884
Epoch: 3552 True Loss: 92.12803307920694
Epoch: 3552 Val Acc: 0.552
Epoch 3553 Train Loss: 16.89879713501432
Epoch: 3553 True Loss: 91.7501292899251
Epoch: 3553 Val Acc: 0.5505
Epoch 3554 Train Loss: 17.295609591368702
Epoch: 3554 True Loss: 92.24187614023685
Epoch: 3554 Val Acc: 0.556
Epoch 3555 Train Loss: 17.590705885799252
Epoch: 3555 True Loss: 92.10859300196171
Epoch: 3555 Val Acc: 0.551
Epoch 3556 Train Loss: 17.64723239239538
Epoch: 3556 True Loss: 92.09841170161963
Epoch: 3556 Val Acc: 0.5565
Epoch 3557 Train Loss: 18.1673911770049
Epoch: 3557 True Loss: 91.98466227948666
Epoch: 3557 Val Acc: 0.5465
Epoch 3558 Train Loss: 18.24848273844691
Epoch: 3558 True Loss: 92.64574462920427
Epoch: 3558 Val Acc: 0.5615
Epoch 3559 Train Loss: 17.83500525241834
Epoch: 3559 True Loss: 92.1700219810009
Epoch: 3559 Val Acc: 0.549
Epoch 3560 Train Loss: 17.806807913526427
Epoch: 3560 True Loss: 92.47364597022533
Epoch: 3560 Val Acc: 0.554
Epoch 3561 Train Loss: 17.90029500730452
Epoch: 3561 True Loss: 92.02162171155214
Epoch: 3561 Val Acc: 0.561
Epoch 3562 Train Loss: 17.195753521024017
Epoch: 3562 True Loss: 92.33498890697956
Epoch: 3562 Val Acc: 0.5535
Epoch 3563 Train Loss: 17.28516171161027
Epoch: 3563 True Loss: 92.4639329239726
Epoch: 3563 Val Acc: 0.5555
Epoch 3564 Train Loss: 17.739439725934062
Epoch: 3564 True Loss: 92.29778052866459
Epoch: 3564 Val Acc: 0.5515
Epoch 3565 Train Loss: 17.45637007956975
Epoch: 3565 True Loss: 92.18864385038614
Epoch: 3565 Val Acc: 0.5575
Epoch 3566 Train Loss: 17.30744317173958
Epoch: 3566 True Loss: 92.43965816497803
Epoch: 3566 Val Acc: 0.5625
Epoch 3567 Train Loss: 18.04341729832231
Epoch: 3567 True Loss: 92.77194685488939
Epoch: 3567 Val Acc: 0.5595
Epoch 3568 Train Loss: 17.949628491332987
Epoch: 3568 True Loss: 92.31699528545141
Epoch: 3568 Val Acc: 0.5595
Epoch 3569 Train Loss: 17.925800022450858
Epoch: 3569 True Loss: 92.16567759215832
Epoch: 3569 Val Acc: 0.5595
Epoch 3570 Train Loss: 16.806063899071887
Epoch: 3570 True Loss: 92.1160796135664
Epoch: 3570 Val Acc: 0.557
Epoch 3571 Train Loss: 17.25024551365641
Epoch: 3571 True Loss: 91.83390902727842
Epoch: 3571 Val Acc: 0.5675
Epoch 3572 Train Loss: 17.117127120363875
Epoch: 3572 True Loss: 91.80810043215752
Epoch: 3572 Val Acc: 0.5545
Epoch 3573 Train Loss: 17.67315188514476
Epoch: 3573 True Loss: 91.55971595644951
Epoch: 3573 Val Acc: 0.5435
Epoch 3574 Train Loss: 17.119730308302678
Epoch: 3574 True Loss: 92.60056345164776
Epoch: 3574 Val Acc: 0.559
Epoch 3575 Train Loss: 16.811131793481763
Epoch: 3575 True Loss: 92.90853298455477
Epoch: 3575 Val Acc: 0.555
Epoch 3576 Train Loss: 17.598107125493698
Epoch: 3576 True Loss: 91.79365675151348
Epoch: 3576 Val Acc: 0.558
Epoch 3577 Train Loss: 17.621492921811296
Epoch: 3577 True Loss: 92.02548690140247
Epoch: 3577 Val Acc: 0.556
Epoch 3578 Train Loss: 17.511406233228627
Epoch: 3578 True Loss: 91.9192655980587
Epoch: 3578 Val Acc: 0.558
Epoch 3579 Train Loss: 17.156500299533946
Epoch: 3579 True Loss: 92.88915245980024
Epoch: 3579 Val Acc: 0.557
Epoch 3580 Train Loss: 17.125685640145093
Epoch: 3580 True Loss: 91.72933427989483
Epoch: 3580 Val Acc: 0.5515
Epoch 3581 Train Loss: 17.755775794255896
Epoch: 3581 True Loss: 91.9840291813016
Epoch: 3581 Val Acc: 0.562
Epoch 3582 Train Loss: 17.357493288000114
Epoch: 3582 True Loss: 92.23898764699697
Epoch: 3582 Val Acc: 0.564
Epoch 3583 Train Loss: 16.92232694569975
Epoch: 3583 True Loss: 92.02833760529757
Epoch: 3583 Val Acc: 0.5535
Epoch 3584 Train Loss: 16.98691682011122
Epoch: 3584 True Loss: 91.67452392727137
Epoch: 3584 Val Acc: 0.5585
Epoch 3585 Train Loss: 16.668211876196438
Epoch: 3585 True Loss: 92.07732940465212
Epoch: 3585 Val Acc: 0.5495
Epoch 3586 Train Loss: 17.10153900407022
Epoch: 3586 True Loss: 91.89213398844004
Epoch: 3586 Val Acc: 0.563
Epoch 3587 Train Loss: 16.89369635785988
Epoch: 3587 True Loss: 91.77673654258251
Epoch: 3587 Val Acc: 0.5715
Epoch 3588 Train Loss: 16.94425854513247
Epoch: 3588 True Loss: 92.08761394023895
Epoch: 3588 Val Acc: 0.5555
Epoch 3589 Train Loss: 17.146759590308648
Epoch: 3589 True Loss: 92.01569966971874
Epoch: 3589 Val Acc: 0.553
Epoch 3590 Train Loss: 17.475294328745804
Epoch: 3590 True Loss: 92.39402438700199
Epoch: 3590 Val Acc: 0.5635
Epoch 3591 Train Loss: 17.055414157395717
Epoch: 3591 True Loss: 92.21628855913877
Epoch: 3591 Val Acc: 0.547
Epoch 3592 Train Loss: 16.705439556986676
Epoch: 3592 True Loss: 92.07254292070866
Epoch: 3592 Val Acc: 0.5575
Epoch 3593 Train Loss: 16.92256333048863
Epoch: 3593 True Loss: 91.69335453212261
Epoch: 3593 Val Acc: 0.56
Epoch 3594 Train Loss: 16.568090070213657
Epoch: 3594 True Loss: 92.58343049883842
Epoch: 3594 Val Acc: 0.5625
Epoch 3595 Train Loss: 17.824939546757378
Epoch: 3595 True Loss: 92.46567342430353
Epoch: 3595 Val Acc: 0.553
Epoch 3596 Train Loss: 17.51415524512413
Epoch: 3596 True Loss: 92.07332688570023
Epoch: 3596 Val Acc: 0.5585
Epoch 3597 Train Loss: 16.432737034003367
Epoch: 3597 True Loss: 92.16203708201647
Epoch: 3597 Val Acc: 0.5505
Epoch 3598 Train Loss: 17.194971880147932
Epoch: 3598 True Loss: 92.11721121519804
Epoch: 3598 Val Acc: 0.558
Epoch 3599 Train Loss: 17.316133870612248
Epoch: 3599 True Loss: 91.85548993945122
Epoch: 3599 Val Acc: 0.555
Epoch 3600 Train Loss: 17.908842223143438
Epoch: 3600 True Loss: 92.89215564727783
Epoch: 3600 Val Acc: 0.547
Epoch 3601 Train Loss: 18.13203558960231
Epoch: 3601 True Loss: 91.4963154643774
Epoch: 3601 Val Acc: 0.5665
Epoch 3602 Train Loss: 17.436539786926005
Epoch: 3602 True Loss: 92.01642537862062
Epoch: 3602 Val Acc: 0.556
Epoch 3603 Train Loss: 17.755068142869277
Epoch: 3603 True Loss: 92.3778763487935
Epoch: 3603 Val Acc: 0.546
Epoch 3604 Train Loss: 17.19624087246484
Epoch: 3604 True Loss: 92.06551477313042
Epoch: 3604 Val Acc: 0.543
Epoch 3605 Train Loss: 17.074875781778246
Epoch: 3605 True Loss: 91.8890929222107
Epoch: 3605 Val Acc: 0.55
Epoch 3606 Train Loss: 16.945726967067458
Epoch: 3606 True Loss: 92.09813489019871
Epoch: 3606 Val Acc: 0.5555
Epoch 3607 Train Loss: 16.95094699000765
Epoch: 3607 True Loss: 91.62237409502268
Epoch: 3607 Val Acc: 0.553
Epoch 3608 Train Loss: 16.431627076497534
Epoch: 3608 True Loss: 91.63765871524811
Epoch: 3608 Val Acc: 0.551
Epoch 3609 Train Loss: 16.549710030827555
Epoch: 3609 True Loss: 91.90421887487173
Epoch: 3609 Val Acc: 0.5595
Epoch 3610 Train Loss: 15.840250606372138
Epoch: 3610 True Loss: 91.35080470144749
Epoch: 3610 Val Acc: 0.55
Epoch 3611 Train Loss: 15.916537735742168
Epoch: 3611 True Loss: 91.72713433206081
Epoch: 3611 Val Acc: 0.5475
Epoch 3612 Train Loss: 16.662649252510164
Epoch: 3612 True Loss: 91.53285100311041
Epoch: 3612 Val Acc: 0.5565
Epoch 3613 Train Loss: 17.155024909006897
Epoch: 3613 True Loss: 91.95573244988918
Epoch: 3613 Val Acc: 0.564
Epoch 3614 Train Loss: 16.741211797794676
Epoch: 3614 True Loss: 91.72325364500284
Epoch: 3614 Val Acc: 0.563
Epoch 3615 Train Loss: 17.06372409674077
Epoch: 3615 True Loss: 92.25321362167597
Epoch: 3615 Val Acc: 0.558
Epoch 3616 Train Loss: 16.98323352985608
Epoch: 3616 True Loss: 92.29801815748215
